"prev_help_ratio","period","rating","is_moderate","same_rating_reviews","alternative_avg_ratings","alternative_extremity","stddev_ratings","num_prev_review","avg_prod_rating","extremity"
0,884,3,TRUE,29,3.99025974025974,0.99025974025974,1.36375938923584,1,4.4,1.4
0,136,1,FALSE,12,2.08333333333333,1.08333333333333,1.3805061033727,1,3.2,2.2
0,780,5,FALSE,243,4.0250569476082,0.9749430523918,1.37718226458964,1,4.4,0.6
0,422,1,FALSE,19,3.9625,2.9625,1.39129142306685,1,4.3,3.3
0,391,2,FALSE,19,2.5,0.5,1.55244064055475,1,3.6,1.6
0,423,5,FALSE,353,3.93966817496229,1.06033182503771,1.40971313691705,1,4.4,0.6
0,83,1,FALSE,6,3.55555555555556,2.55555555555556,1.57707941689044,1,3.9,2.9
0,1064,1,FALSE,7,4.26605504587156,3.26605504587156,1.14376086786873,1,4.4,3.4
0,457,2,FALSE,6,3.61290322580645,1.61290322580645,1.35836714121131,1,4.3,2.3
0,313,4,FALSE,8,2.4672131147541,1.5327868852459,1.38578632527916,1,3.3,0.7
0,621,5,FALSE,3,5,0,0,1,4.7,0.3
0,836,1,FALSE,14,3.17857142857143,2.17857142857143,1.52681656762325,1,3.6,2.6
0,1425,4,FALSE,1,4,0,0,1,4.3,0.3
0,413,5,FALSE,4,3.75,1.25,1.21543108701099,1,3.8,1.2
0,266,4,FALSE,20,3.6043956043956,0.395604395604396,1.50465293804932,1,4.3,0.3
0,148,4,FALSE,47,3.82022471910112,0.179775280898876,1.33244431734333,1,4.3,0.3
0,532,4,FALSE,10,3.24137931034483,0.758620689655173,1.54817770442437,1,4.3,0.3
0,371,4,FALSE,128,3.92919075144509,0.0708092485549132,1.40679061562464,1,4.4,0.4
0,949,3,TRUE,9,4.22522522522523,1.22522522522523,1.10111253396227,1,4.2,1.2
0,853,5,FALSE,182,3.96022727272727,1.03977272727273,1.38720566223597,1,4.4,0.6
0,196,1,FALSE,53,2.39864864864865,1.39864864864865,1.4177680306163,1,3.3,2.3
0,867,5,FALSE,177,3.98240469208211,1.01759530791789,1.3654286421923,1,4.4,0.6
0,581,3,TRUE,2,3.66666666666667,0.666666666666667,1.211060141639,1,4.3,1.3
0,708,4,FALSE,33,3.97931034482759,0.0206896551724136,1.38177103303676,1,4.3,0.3
0,743,4,FALSE,13,4.17857142857143,0.178571428571429,0.904866326472076,1,4.1,0.0999999999999996
0,720,5,FALSE,274,4.05122950819672,0.948770491803279,1.35619293077828,1,4.4,0.6
0.666666666666667,135,2,FALSE,40,2.32352941176471,0.323529411764706,1.41255126597638,3,3.3,1.3
0.75,463,4,FALSE,15,4.34285714285714,0.342857142857143,0.802307596244481,5,4.1,0.0999999999999996
0,229,5,FALSE,88,3.42990654205607,1.57009345794393,1.59877975495052,1,4.3,0.7
0,563,3,TRUE,8,2.96,0.04,1.30639452948436,1,3.3,0.3
0,1225,5,FALSE,16,3.69230769230769,1.30769230769231,1.37943249494028,1,4.3,0.7
0,778,5,FALSE,244,4.02721088435374,0.972789115646258,1.3748334356864,1,4.4,0.6
0,480,5,FALSE,12,4.32,0.68,0.852447456836295,1,4.1,0.9
0,570,1,FALSE,76,3.95719178082192,2.95719178082192,1.41417098645725,1,4.4,3.4
0,775,5,FALSE,86,4.2,0.8,1.10345369766614,1,4.2,0.8
0.848623853211009,443,4,FALSE,16,4.15909090909091,0.159090909090909,1.01025398183942,55,4.1,0.0999999999999996
0,681,5,FALSE,48,3.69827586206897,1.30172413793103,1.41556458293353,1,3.9,1.1
0,891,2,FALSE,4,3.94827586206897,1.94827586206897,1.31685981874084,1,3.9,1.9
0,805,4,FALSE,1,3.7,0.3,0.948683298050514,1,4.3,0.3
0,317,5,FALSE,72,3.43258426966292,1.56741573033708,1.59038603712929,1,4.3,0.7
0,442,4,FALSE,24,3.67708333333333,0.322916666666667,1.32581487686603,1,4.3,0.3
0,564,2,FALSE,3,3.90322580645161,1.90322580645161,1.300124063559,1,4.2,2.2
0,671,5,FALSE,13,3.94594594594595,1.05405405405405,1.02593983866139,1,4.3,0.7
0,618,4,FALSE,10,4.58536585365854,0.585365853658536,0.706243929393293,1,4.4,0.4
0,531,4,FALSE,5,4.54545454545455,0.545454545454546,0.522232967867094,1,4.1,0.0999999999999996
0,611,2,FALSE,13,2.73684210526316,0.736842105263158,1.57918997762851,1,3.6,1.6
0,586,3,TRUE,8,3.96969696969697,0.96969696969697,1.40296057261007,1,4.6,1.6
0,544,4,FALSE,20,3.77464788732394,0.225352112676056,1.19758307911741,1,4.3,0.3
0,210,5,FALSE,5,3.29166666666667,1.70833333333333,1.19706767331373,2,4,1
0,1397,4,FALSE,3,4.7,0.7,0.483045891539648,1,4.3,0.3
0,1073,5,FALSE,40,4.32307692307692,0.676923076923077,1.10549327660343,1,4.3,0.7
0,220,5,FALSE,49,3.7,1.3,1.48725472112365,1,4.3,0.7
0,350,1,FALSE,3,4.32142857142857,3.32142857142857,1.12987759364604,1,4.4,3.4
0,538,4,FALSE,10,3.68965517241379,0.310344827586207,1.51429965603769,1,3,1
0,542,5,FALSE,7,2.90625,2.09375,1.42238724821019,1,3.3,1.7
0,296,5,FALSE,82,3.5130890052356,1.4869109947644,1.5756657364711,1,4.3,0.7
0,371,4,FALSE,6,3.66666666666667,0.333333333333333,1.33853153368408,1,4.3,0.3
0,762,5,FALSE,250,4.03333333333333,0.966666666666667,1.37306251429112,1,4.4,0.6
0,289,4,FALSE,136,3.88707482993197,0.112925170068027,1.43031941845415,1,4.4,0.4
0,1029,4,FALSE,39,4.21052631578947,0.210526315789473,1.15449928338193,1,4.4,0.4
0,700,5,FALSE,283,4.0395256916996,0.960474308300395,1.36375245726091,1,4.4,0.6
0,244,1,FALSE,16,3.64285714285714,2.64285714285714,1.50771213309725,1,4.3,3.3
0,315,3,TRUE,26,2.46666666666667,0.533333333333333,1.38377958446255,1,3.3,0.3
0,616,1,FALSE,34,2.75268817204301,1.75268817204301,1.5924817518475,1,3.6,2.6
0,572,4,FALSE,2,3.71428571428571,0.285714285714286,1.11269728052837,1,4.3,0.3
0,659,5,FALSE,11,4.3125,0.6875,1.25,1,4.5,0.5
0,547,1,FALSE,79,3.95065789473684,2.95065789473684,1.41568044824233,1,4.4,3.4
0,843,5,FALSE,82,4.22368421052632,0.776315789473684,1.06228149086848,1,4.2,0.8
0,525,1,FALSE,2,3.29411764705882,2.29411764705882,1.35852428586835,1,4.3,3.3
0,74,2,FALSE,10,3.68571428571429,1.68571428571429,1.49861189626327,1,4.3,2.3
0,674,5,FALSE,15,4.66666666666667,0.333333333333333,0.577350269189626,1,4.4,0.6
0,363,5,FALSE,367,3.92703862660944,1.07296137339056,1.41080509537302,1,4.4,0.6
0,464,5,FALSE,29,3.81818181818182,1.18181818181818,1.38017937417392,1,4.3,0.7
0,721,3,TRUE,8,3.82608695652174,0.826086956521739,1.02921743939238,1,4.3,1.3
0,313,5,FALSE,74,3.45,1.55,1.59003531108677,1,4.3,0.7
0,380,1,FALSE,60,2.256,1.256,1.45858968560995,1,3,2
0,501,5,FALSE,16,2.98484848484848,2.01515151515152,1.43035685964054,1,3.3,1.7
0,1096,2,FALSE,2,4.46666666666667,2.46666666666667,0.891896981712967,1,4.4,2.4
0,509,1,FALSE,1,3,2,2.82842712474619,1,3,2
0,657,5,FALSE,295,4.00932835820895,0.990671641791045,1.37599809702172,1,4.4,0.6
0,630,1,FALSE,66,4.00732600732601,3.00732600732601,1.38004832781399,1,4.4,3.4
0,37,1,FALSE,26,2.26785714285714,1.26785714285714,1.51946248185542,1,3.2,2.2
0,81,1,FALSE,57,3.46125461254613,2.46125461254613,1.61399340655835,1,4.3,3.3
0,796,4,FALSE,87,4.00477326968974,0.00477326968973735,1.37995774626788,1,4.4,0.4
0,604,5,FALSE,35,3.98387096774194,1.01612903225806,1.43140347823525,1,4.6,0.4
0,554,4,FALSE,106,3.94435075885329,0.0556492411467118,1.41967567137552,1,4.4,0.4
0,1247,3,TRUE,3,3.86666666666667,0.866666666666667,1.06009882737862,2,4.1,1.1
0,413,4,FALSE,122,3.93731343283582,0.062686567164179,1.40752152286847,1,4.4,0.4
0,483,1,FALSE,2,4.09677419354839,3.09677419354839,1.04418512757325,1,4.1,3.1
0,964,5,FALSE,116,4.07834101382489,0.921658986175115,1.28680663236444,1,4.4,0.6
0,279,1,FALSE,1,4.25,3.25,1.38873014965883,1,4.2,3.2
0,715,5,FALSE,27,4.08333333333333,0.916666666666667,1.33421956362948,1,4.6,0.4
0,1235,5,FALSE,25,4.45454545454545,0.545454545454546,0.791070674364385,1,4.2,0.8
0,138,3,TRUE,31,3.44313725490196,0.443137254901961,1.60820422445149,1,4.3,1.3
0,660,2,FALSE,3,3.85714285714286,1.85714285714286,1.13849341121798,1,4.3,2.3
0,876,1,FALSE,10,3.4,2.4,1.45686271816937,1,3.6,2.6
0.761245674740484,260,4,FALSE,12,4.06976744186047,0.0697674418604652,1.14216479582392,73,3.8,0.2
0,860,4,FALSE,6,3.79166666666667,0.208333333333333,1.25036226634582,1,4.5,0.5
0,99,2,FALSE,9,3.54464285714286,1.54464285714286,1.53569183785336,1,4.2,2.2
0,1120,5,FALSE,16,4.55555555555556,0.444444444444445,0.577350269189626,1,4.4,0.6
0,556,2,FALSE,28,3.94416243654822,1.94416243654822,1.42207616211572,1,4.4,2.4
0,528,4,FALSE,4,2.95454545454545,1.04545454545455,1.39691596282245,1,3.3,0.7
0,166,3,TRUE,2,2.6,0.4,1.5023790657297,1,3.2,0.2
0,788,2,FALSE,1,3.86666666666667,1.86666666666667,1.06009882737862,1,4.3,2.3
0,419,5,FALSE,48,3.33333333333333,1.66666666666667,1.57589992061566,1,4.3,0.7
0,119,3,TRUE,1,3.9,0.9,1.44913767461894,1,3.3,0.3
0,145,5,FALSE,30,4.23076923076923,0.769230769230769,1.14815085118372,1,4.4,0.6
0,589,5,FALSE,310,3.97373029772329,1.02626970227671,1.39586227797118,1,4.4,0.6
0,312,1,FALSE,1,4.30769230769231,3.30769230769231,1.18213192894698,1,4.2,3.2
0,768,1,FALSE,55,4.02914798206278,3.02914798206278,1.3776882413709,1,4.4,3.4
0,111,5,FALSE,40,4.35483870967742,0.645161290322581,1.08788822644199,1,4.4,0.6
0,544,1,FALSE,1,3.25,2.25,2.06155281280883,1,4.1,3.1
0,438,5,FALSE,14,3.69230769230769,1.30769230769231,1.30088727117598,1,4.2,0.8
0,693,4,FALSE,8,3.82758620689655,0.172413793103448,1.10417925295674,1,4.3,0.3
0,1487,4,FALSE,1,4,0,0,1,4.3,0.3
0,523,1,FALSE,11,3.35,2.35,1.61006449942469,1,3,2
0,586,4,FALSE,1,4,0,0,1,4.1,0.0999999999999996
0,358,4,FALSE,1,4,0,0,1,4.8,0.8
0,1090,4,FALSE,17,4.39705882352941,0.397058823529412,0.948521329705378,1,4.4,0.4
0.764044943820225,299,1,FALSE,41,2.44,1.44,1.381910785599,64,3.3,2.3
0,352,5,FALSE,54,3.89312977099237,1.10687022900763,1.23569916924634,1,4.3,0.7
0,990,5,FALSE,54,4.3,0.7,1.09595784385423,1,4.3,0.7
0,546,1,FALSE,49,2.57851239669421,1.57851239669421,1.55858945907137,1,3.6,2.6
0,820,4,FALSE,85,4,0,1.37849533062633,1,4.4,0.4
0,573,5,FALSE,316,3.96557659208262,1.03442340791738,1.40645772448427,1,4.4,0.6
0.214285714285714,1041,2,FALSE,5,4.24087591240876,2.24087591240876,1.16015685707514,2,4.4,2.4
0,575,3,TRUE,9,3.97058823529412,0.970588235294118,1.39263079972301,1,4.6,1.6
0,972,5,FALSE,113,4.08056872037915,0.919431279620853,1.29031249768558,1,4.4,0.6
0,522,5,FALSE,7,5,0,0,1,4.7,0.3
0,934,5,FALSE,67,4.25423728813559,0.745762711864407,1.07962038815935,1,4.2,0.8
0,531,1,FALSE,1,3.86666666666667,2.86666666666667,1.30201309334357,1,4.2,3.2
0,578,2,FALSE,3,3,1,1.4142135623731,1,4.3,2.3
0,144,5,FALSE,76,3.82872928176796,1.17127071823204,1.32432500151504,1,4.3,0.7
0,333,5,FALSE,11,3.53846153846154,1.46153846153846,1.55514035973012,1,4.4,0.6
0,913,4,FALSE,1,3.75,0.25,1.16496474502144,1,4.5,0.5
0,157,4,FALSE,3,3.8,0.2,1.47357679522601,1,4.2,0.2
0,583,3,TRUE,14,4.00497512437811,1.00497512437811,1.32852366346186,1,4.2,1.2
0,929,3,TRUE,24,4.01239669421488,1.01239669421488,1.32477636086099,1,4.4,1.4
0,503,5,FALSE,338,3.95389507154213,1.04610492845787,1.40838195833547,1,4.4,0.6
0,565,4,FALSE,16,3.76271186440678,0.23728813559322,1.22247604942123,1,4.3,0.3
0,1077,4,FALSE,15,4.31746031746032,0.317460317460317,1.11912115325284,1,4.3,0.3
0,164,4,FALSE,2,4.33333333333333,0.333333333333333,0.577350269189626,1,4.7,0.7
0,930,3,TRUE,23,4.00836820083682,1.00836820083682,1.3283958601778,1,4.4,1.4
0,955,4,FALSE,55,4.07207207207207,0.0720720720720722,1.27780716941287,1,4.4,0.4
0,337,1,FALSE,4,4.04411764705882,3.04411764705882,1.17732080779202,1,4.1,3.1
0,576,5,FALSE,315,3.96379310344828,1.03620689655172,1.40701404527952,1,4.4,0.6
0,261,4,FALSE,23,4.01219512195122,0.0121951219512191,1.20178778799891,1,4.1,0.0999999999999996
0,112,5,FALSE,38,4.33333333333333,0.666666666666667,1.09956334425198,1,4.4,0.6
0,1084,4,FALSE,21,4.32911392405063,0.329113924050633,0.996423334338318,1,4.4,0.4
0,748,5,FALSE,262,4.04477611940298,0.955223880597015,1.36192085746294,1,4.4,0.6
0,896,5,FALSE,68,4.1864406779661,0.813559322033898,1.21211232267295,1,4.3,0.7
0,151,2,FALSE,8,3.53333333333333,1.53333333333333,1.53213442538046,1,4.2,2.2
0,498,4,FALSE,10,3.59090909090909,0.409090909090909,1.48352474396686,1,4.2,0.2
0,679,4,FALSE,20,2.90123456790123,1.09876543209877,1.59377647642012,1,3.6,0.4
0,840,5,FALSE,201,3.9946949602122,1.0053050397878,1.37414324364081,1,4.4,0.6
0,395,4,FALSE,1,4,0,0,1,4.2,0.2
0,697,5,FALSE,20,4.02380952380952,0.976190476190476,1.21951800230905,1,4.3,0.7
0,647,5,FALSE,98,4.0261780104712,0.973821989528796,1.29547615702052,1,4.2,0.8
0,985,5,FALSE,102,4.09895833333333,0.901041666666667,1.259767683367,1,4.4,0.6
0,1078,5,FALSE,50,4.30681818181818,0.693181818181818,1.02113250792739,1,4.4,0.6
0,214,1,FALSE,47,2.41176470588235,1.41176470588235,1.39560467837445,1,3.3,2.3
0,817,5,FALSE,1,5,0,0,1,3.2,1.8
0,820,3,TRUE,3,3,0,0,1,4.3,1.3
0,301,4,FALSE,9,4,0,1.20185042515466,1,3.8,0.2
0,425,1,FALSE,27,2.64646464646465,1.64646464646465,1.42365676981047,2,3.3,2.3
0,673,5,FALSE,32,4.01785714285714,0.982142857142857,1.42051298581081,1,4.6,0.4
0,170,4,FALSE,24,4.01098901098901,0.0109890109890109,1.21558861365829,1,4.1,0.0999999999999996
0,845,4,FALSE,30,4.1,0.0999999999999996,1.2870855244648,1,4.3,0.3
0,518,5,FALSE,6,3.38095238095238,1.61904761904762,1.35927151357595,1,4.3,0.7
0,734,5,FALSE,22,4,1,1.39642400437689,1,4.6,0.4
0,266,3,TRUE,10,4.0253164556962,1.0253164556962,1.19801848733974,1,4.1,1.1
0,863,3,TRUE,12,4.25,1.25,1.04246567995189,1,4.2,1.2
0,820,5,FALSE,15,3.96296296296296,1.03703703703704,1.48016323116175,1,4.6,0.4
0,758,5,FALSE,253,4.03516483516484,0.964835164835165,1.3710645423821,1,4.4,0.6
0,882,2,FALSE,8,4.12295081967213,2.12295081967213,1.27647415250921,1,4.3,2.3
0,230,5,FALSE,84,3.96932515337423,1.03067484662577,1.38074641150427,1,4.3,0.7
0,278,1,FALSE,100,3.88679245283019,2.88679245283019,1.43151843452713,1,4.4,3.4
0,1109,4,FALSE,13,4.53191489361702,0.531914893617022,0.717818671234845,1,4.4,0.4
0,1055,4,FALSE,8,3.68421052631579,0.315789473684211,1.24956132653501,1,3.6,0.4
0.764119601328904,109,4,FALSE,13,4.359375,0.359375,1.0744830798523,82,4.4,0.4
0,1004,5,FALSE,8,4.66666666666667,0.333333333333333,0.492365963917331,1,3.9,1.1
0,316,1,FALSE,97,3.90152565880721,2.90152565880721,1.42790071325361,1,4.4,3.4
0,868,4,FALSE,5,3.78260869565217,0.217391304347826,1.27765843134763,1,4.5,0.5
0,829,2,FALSE,9,3.63440860215054,1.63440860215054,1.41255970429078,1,3.9,1.9
0,162,5,FALSE,107,3.43650793650794,1.56349206349206,1.6141606023367,1,4.3,0.7
0,517,5,FALSE,23,3.26027397260274,1.73972602739726,1.50948296207191,1,4.3,0.7
0,209,5,FALSE,50,3.69026548672566,1.30973451327434,1.49451166186782,1,4.3,0.7
0,558,5,FALSE,5,5,0,0,1,4.7,0.3
0,252,5,FALSE,391,3.88684210526316,1.11315789473684,1.43560430186448,1,4.4,0.6
0,715,5,FALSE,27,4.08333333333333,0.916666666666667,1.33421956362948,1,4.6,0.4
0.9375,971,3,TRUE,18,4.07547169811321,1.07547169811321,1.28938879827958,14,4.4,1.4
0,382,1,FALSE,86,3.93148688046647,2.93148688046647,1.40685489858302,1,4.4,3.4
0,518,1,FALSE,14,3.15909090909091,2.15909090909091,1.65576065310798,1,3,2
0.761904761904762,179,5,FALSE,24,4.38461538461539,0.615384615384615,0.962873567023664,77,4.4,0.6
0,610,5,FALSE,2,4.66666666666667,0.333333333333333,0.577350269189626,1,4.5,0.5
0,291,5,FALSE,376,3.890560875513,1.109439124487,1.43022407959887,1,4.4,0.6
0,842,4,FALSE,8,3.80769230769231,0.192307692307693,1.20064085451831,1,4.5,0.5
0,386,4,FALSE,23,3.33098591549296,0.669014084507042,1.6010715870162,1,4.3,0.3
0,506,4,FALSE,114,3.95207667731629,0.0479233226837059,1.40999988670609,1,4.4,0.4
0,1117,4,FALSE,11,4,0,0.948683298050514,1,4.1,0.0999999999999996
0,817,3,TRUE,2,3.5,0.5,1.51185789203691,1,4.4,1.4
0,413,5,FALSE,355,3.93731343283582,1.06268656716418,1.40752152286847,1,4.4,0.6
0,1026,5,FALSE,86,4.19480519480519,0.805194805194805,1.17755658220171,1,4.4,0.6
0,592,4,FALSE,2,4,0,0,1,4.2,0.2
0.916030534351145,909,1,FALSE,2,4.06451612903226,3.06451612903226,1.23654043931629,20,3.9,2.9
0,897,5,FALSE,69,3.96212121212121,1.03787878787879,1.36703447373175,1,4.3,0.7
0,922,5,FALSE,132,4.00393700787402,0.996062992125984,1.3380950163184,1,4.4,0.6
0,239,5,FALSE,46,3.68932038834951,1.31067961165049,1.49528098358615,1,4.3,0.7
0,410,5,FALSE,356,3.93889716840537,1.06110283159463,1.40706892548008,1,4.4,0.6
0,1206,5,FALSE,22,4.47058823529412,0.529411764705882,0.928840728025648,1,4.3,0.7
0,398,2,FALSE,6,3.73076923076923,1.73076923076923,1.43855155258008,1,4.3,2.3
0,933,5,FALSE,69,4.26446280991736,0.735537190082645,1.0705808006352,1,4.2,0.8
0.761092150170648,205,5,FALSE,54,3.73504273504274,1.26495726495726,1.48784246937477,75,4.3,0.7
0,976,5,FALSE,57,4.25,0.75,1.10439891782678,1,4.2,0.8
0,1120,5,FALSE,16,4.55555555555556,0.444444444444445,0.577350269189626,1,4.4,0.6
0,391,3,TRUE,6,3.7,0.7,1.21828179265546,1,3.8,0.8
0,892,1,FALSE,37,3.98344370860927,2.98344370860927,1.36996401066176,1,4.4,3.4
0,326,4,FALSE,41,3.91489361702128,0.0851063829787235,1.23340041987372,1,4.3,0.3
0.874285714285714,727,4,FALSE,4,3.85714285714286,0.142857142857143,1.06234242529018,37,4.3,0.3
0,1357,5,FALSE,4,4.25,0.75,1.03509833901353,1,4.3,0.7
0,513,3,TRUE,13,2.53488372093023,0.465116279069767,1.55647092622575,1,3.6,0.6
0,560,4,FALSE,5,3.3,0.7,1.6006464211428,1,4.3,0.3
0,445,5,FALSE,345,3.93836671802773,1.06163328197227,1.41286781986903,1,4.4,0.6
0,1375,5,FALSE,9,4.57142857142857,0.428571428571429,0.646206172658864,1,4.3,0.7
0,259,5,FALSE,39,3.62765957446809,1.37234042553191,1.49539826430481,1,4.3,0.7
0,250,1,FALSE,7,4.10294117647059,3.10294117647059,1.36195322735514,1,4.4,3.4
0,580,2,FALSE,2,2.66666666666667,0.666666666666667,1.15470053837925,1,4.3,2.3
0,161,3,TRUE,2,4.06666666666667,1.06666666666667,1.09978352848359,1,4.3,1.3
0,1433,5,FALSE,5,4,1,1.12815214963553,1,4.3,0.7
0,334,5,FALSE,68,3.42941176470588,1.57058823529412,1.58329470950259,1,4.3,0.7
0,213,2,FALSE,1,3.5,1.5,0.836660026534076,1,4.2,2.2
0,177,1,FALSE,11,3.88461538461538,2.88461538461538,1.50307709690513,1,4.4,3.4
0,648,5,FALSE,299,4.01663585951941,0.983364140480592,1.37224490125051,1,4.4,0.6
0,1336,5,FALSE,11,4.04,0.96,1.13578166916005,1,4.3,0.7
0,401,1,FALSE,50,2.36842105263158,1.36842105263158,1.47704055878511,1,3,2
0,121,1,FALSE,17,2.12121212121212,1.12121212121212,1.4308558574673,1,3.2,2.2
1,756,5,FALSE,259,4.0475161987041,0.952483801295896,1.36352821215518,2,4.4,0.6
0,845,2,FALSE,1,4,2,1.4142135623731,1,4.6,2.6
0,132,1,FALSE,64,2.56578947368421,1.56578947368421,1.58499191562724,1,3.6,2.6
0,895,4,FALSE,66,3.98257839721254,0.0174216027874565,1.37015247478048,1,4.4,0.4
0,721,2,FALSE,11,4.0062893081761,2.0062893081761,1.35710439766098,2,4.3,2.3
0,508,1,FALSE,15,3.09615384615385,2.09615384615385,1.61196038710409,1,3,2
0,1252,4,FALSE,14,4.40540540540541,0.405405405405405,0.831980884511292,1,4.2,0.2
0,215,1,FALSE,11,3.20967741935484,2.20967741935484,1.47255879421929,1,4.2,3.2
0,589,5,FALSE,12,4.2,0.8,0.886683086875871,1,4.1,0.9
0,129,1,FALSE,5,3.65384615384615,2.65384615384615,1.52163879267867,1,3.9,2.9
0,755,5,FALSE,87,4.20496894409938,0.795031055900621,1.10180540717474,1,4.2,0.8
0,59,5,FALSE,7,2.26530612244898,2.73469387755102,1.48289567800191,1,3.2,1.8
0,965,5,FALSE,59,4.24271844660194,0.757281553398058,1.11554101371659,1,4.2,0.8
0,364,1,FALSE,35,2.49557522123894,1.49557522123894,1.40231883096044,1,3.3,2.3
0,1071,4,FALSE,17,4.31818181818182,0.318181818181818,1.09767714055414,1,4.3,0.3
0,928,3,TRUE,3,4.375,1.375,0.875388112682647,1,3.9,0.9
0,1176,5,FALSE,35,4.51785714285714,0.482142857142857,0.76255721522618,1,4.2,0.8
0,480,3,TRUE,6,3.6551724137931,0.655172413793104,1.36998076287238,1,4.3,1.3
0,150,1,FALSE,22,3.68421052631579,2.68421052631579,1.49933531259199,1,4.3,3.3
0,1253,2,FALSE,1,4.53846153846154,2.53846153846154,0.760566590418971,1,4.3,2.3
0,1237,2,FALSE,7,3.72222222222222,1.72222222222222,1.34400491306736,1,4.3,2.3
0,762,4,FALSE,8,3.88888888888889,0.111111111111111,1.4496852422465,1,4.6,0.6
0,744,5,FALSE,41,3.62264150943396,1.37735849056604,1.43727805036815,1,3.9,1.1
0,251,1,FALSE,6,3.98809523809524,2.98809523809524,1.2369224110919,1,4.1,3.1
0,562,5,FALSE,2,3.83333333333333,1.16666666666667,1.16904519445001,1,3.9,1.1
0,392,5,FALSE,1,4.5,0.5,0.707106781186548,1,4.2,0.8
0,757,5,FALSE,257,4.04347826086957,0.956521739130435,1.36652353369923,1,4.4,0.6
0,589,4,FALSE,1,4.5,0.5,0.707106781186548,1,4.3,0.3
0,155,5,FALSE,27,4.25531914893617,0.74468085106383,1.13191037259222,1,4.4,0.6
0,517,5,FALSE,8,4.38461538461539,0.615384615384615,1.12089707663561,1,4.5,0.5
0,875,5,FALSE,7,3.65,1.35,1.30887657735053,1,4.5,0.5
0,663,1,FALSE,14,4.07650273224044,3.07650273224044,1.25996895511343,1,4.2,3.2
0,599,4,FALSE,5,3.95652173913043,0.0434782608695654,1.14726001132997,1,4.2,0.2
0,888,5,FALSE,158,3.98355263157895,1.01644736842105,1.36785076671143,1,4.4,0.6
0,313,5,FALSE,74,3.45,1.55,1.59003531108677,1,4.3,0.7
0,201,5,FALSE,41,3.98648648648649,1.01351351351351,1.41898326752415,1,4.4,0.6
0,165,5,FALSE,104,3.4390243902439,1.5609756097561,1.60939254081256,1,4.3,0.7
0,1021,4,FALSE,40,4.19875776397516,0.198757763975156,1.18753881924128,1,4.4,0.4
0,1140,4,FALSE,12,4.3695652173913,0.369565217391305,0.996854957736222,1,4.3,0.3
0,248,2,FALSE,28,3.43414634146341,1.43414634146341,1.59711899873687,1,4.3,2.3
0,366,4,FALSE,4,4.2,0.2,1.22927259430572,1,4.3,0.3
0,1256,1,FALSE,4,3.88235294117647,2.88235294117647,1.3654770701969,1,4.3,3.3
0,122,4,FALSE,16,3.87096774193548,0.129032258064516,1.27374330182433,1,3.8,0.2
0,68,2,FALSE,50,2.26442307692308,0.264423076923077,1.40127052557374,1,3.3,1.3
1,521,4,FALSE,10,4.23529411764706,0.235294117647059,0.752446988556825,2,4.1,0.0999999999999996
0,346,1,FALSE,13,3.69512195121951,2.69512195121951,1.47981500670864,1,4.3,3.3
0,784,2,FALSE,10,3.61224489795918,1.61224489795918,1.41881795626322,1,3.9,1.9
0,427,5,FALSE,1,4.5,0.5,0.707106781186548,1,4.4,0.6
0,1361,5,FALSE,3,4.14285714285714,0.857142857142857,1.0690449676497,1,4.3,0.7
0,832,5,FALSE,203,3.98177083333333,1.01822916666667,1.3814061741,1,4.4,0.6
0,703,4,FALSE,34,3.99324324324324,0.00675675675675658,1.3727009059387,1,4.3,0.3
0,1242,1,FALSE,1,4.42857142857143,3.42857142857143,0.997350988724128,1,4.3,3.3
0,560,4,FALSE,1,4.5,0.5,0.707106781186548,1,3.2,0.8
0,494,3,TRUE,18,2.95588235294118,0.0441176470588234,1.4292657913665,1,3.3,0.3
0,1007,5,FALSE,37,3.76744186046512,1.23255813953488,1.41150248362726,1,4.3,0.7
0,730,5,FALSE,23,4.02380952380952,0.976190476190476,1.3878935651554,1,4.6,0.4
0,413,2,FALSE,36,3.93731343283582,1.93731343283582,1.40752152286847,1,4.4,2.4
0,343,5,FALSE,6,5,0,0,1,4.2,0.8
0,846,5,FALSE,12,4.57894736842105,0.421052631578948,0.606976978666884,1,4.3,0.7
0,904,4,FALSE,34,4.25196850393701,0.251968503937008,1.06881111771413,1,4.2,0.2
0,1024,5,FALSE,7,4.63636363636364,0.363636363636363,0.504524979109513,1,3.9,1.1
0,117,5,FALSE,1,5,0,0,1,4.2,0.8
0.3,301,5,FALSE,52,4.02150537634409,0.978494623655914,1.36714948312535,2,4.6,0.4
0,1231,5,FALSE,26,4.46666666666667,0.533333333333333,0.786245393106896,1,4.2,0.8
0,792,1,FALSE,16,3.11864406779661,2.11864406779661,1.54344828630807,1,3.6,2.6
0,550,5,FALSE,327,3.95522388059702,1.04477611940298,1.41409083806494,1,4.4,0.6
0,744,4,FALSE,95,4.04872881355932,0.0487288135593218,1.3589986613481,1,4.4,0.4
0,1408,5,FALSE,5,4.125,0.875,1.45773797371133,1,4.2,0.8
0,514,4,FALSE,12,3.18367346938776,0.816326530612245,1.61598098931365,1,3,1
0,438,2,FALSE,5,3.07142857142857,1.07142857142857,1.26881445053645,2,4,2
0,335,4,FALSE,1,4,0,0,1,4.4,0.4
0,1327,5,FALSE,9,4.4375,0.5625,0.813941029804985,1,4.3,0.7
