"help_vote","vote","hf_ratio","rank","is_top","hof","vine"
0,0,0,5320919,FALSE,0,0
70,87,0.804597701149425,8439340,FALSE,0,0
38,39,0.974358974358974,422130,FALSE,0,0
1667,2207,0.755323969188944,25091,FALSE,0,0
5,12,0.416666666666667,34986498,FALSE,0,0
1239,1765,0.701983002832861,3983,FALSE,0,0
6,9,0.666666666666667,26641435,FALSE,0,0
0,0,0,25443178,FALSE,0,0
0,0,0,6175681,FALSE,0,0
1,1,1,9319278,FALSE,0,0
1955,2833,0.690081186021885,3779,TRUE,0,1
12,14,0.857142857142857,930325,FALSE,0,0
5,5,1,4909948,FALSE,0,0
23,34,0.676470588235294,34508368,FALSE,0,0
1816,2043,0.888888888888889,3226,TRUE,0,1
1,3,0.333333333333333,13258175,FALSE,0,0
13,26,0.5,1079270,FALSE,0,0
7,7,1,5591016,FALSE,0,0
1,2,0.5,9213446,FALSE,0,0
102,132,0.772727272727273,237159,FALSE,0,0
0,0,0,19979704,FALSE,0,0
8,12,0.666666666666667,7473374,FALSE,0,0
3,8,0.375,16144677,FALSE,0,0
500,512,0.9765625,442596,FALSE,0,0
0,2,0,12515207,FALSE,0,0
41029,41969,0.977602516142867,499,TRUE,0,0
7,8,0.875,5005228,FALSE,0,0
141,165,0.854545454545454,340285,FALSE,0,0
10,16,0.625,2573995,FALSE,0,0
99,115,0.860869565217391,96486,FALSE,0,0
1772,2397,0.739257405089696,20030,TRUE,0,1
5,6,0.833333333333333,2870831,FALSE,0,0
54,119,0.453781512605042,700258,FALSE,0,0
23,33,0.696969696969697,769779,FALSE,0,0
7,9,0.777777777777778,4620786,FALSE,0,0
0,0,0,11686383,FALSE,0,0
0,0,0,17430937,FALSE,0,0
61,77,0.792207792207792,652217,FALSE,0,0
0,0,0,24692873,FALSE,0,0
1,1,1,3726850,FALSE,0,0
80,96,0.833333333333333,109217,FALSE,0,0
14,19,0.736842105263158,1277573,FALSE,0,0
448,501,0.894211576846307,87256,FALSE,0,0
1240,1678,0.738974970202622,97038,FALSE,0,0
0,0,0,7252977,FALSE,0,0
124,150,0.826666666666667,47729,FALSE,0,0
1303,1666,0.782112845138055,15643,TRUE,0,1
30,31,0.967741935483871,6950142,FALSE,0,0
888,1181,0.75190516511431,10540,TRUE,0,1
3,3,1,3104011,FALSE,0,0
1,1,1,7900773,FALSE,0,0
67,80,0.8375,110231,FALSE,0,0
0,0,0,5217741,FALSE,0,0
7,7,1,2257368,FALSE,0,0
881,1023,0.86119257086999,8147,TRUE,0,1
101,116,0.870689655172414,25904,FALSE,0,0
1,1,1,6620867,FALSE,0,0
0,0,0,19592990,FALSE,0,0
70,105,0.666666666666667,432462,FALSE,0,0
1,2,0.5,4291819,FALSE,0,0
49,71,0.690140845070423,950538,FALSE,0,0
0,0,0,25987047,FALSE,0,0
0,0,0,25907684,FALSE,0,0
7,8,0.875,1625057,FALSE,0,0
0,0,0,26998404,FALSE,0,0
505,545,0.926605504587156,11242,FALSE,0,0
20,50,0.4,35240721,FALSE,0,0
229,256,0.89453125,28475,FALSE,0,0
13,36,0.361111111111111,4780176,FALSE,0,0
9,10,0.9,1211009,FALSE,0,0
1,1,1,12274992,FALSE,0,0
32,38,0.842105263157895,393604,FALSE,0,0
132,145,0.910344827586207,297202,FALSE,0,0
2804,3695,0.758863328822733,1950,TRUE,0,1
5819,6448,0.902450372208437,406,TRUE,0,1
0,0,0,7123751,FALSE,0,0
0,0,0,25053214,FALSE,0,0
43,45,0.955555555555556,4163471,FALSE,0,0
0,0,0,26787747,FALSE,0,0
0,1,0,17279261,FALSE,0,0
22,33,0.666666666666667,309407,FALSE,0,0
7,10,0.7,6210343,FALSE,0,0
0,0,0,19760252,FALSE,0,0
542,747,0.725568942436412,126863,FALSE,0,0
0,0,0,14515359,FALSE,0,0
48,60,0.8,609750,FALSE,0,0
452,661,0.683812405446294,33710,FALSE,0,0
0,1,0,12224060,FALSE,0,0
2,3,0.666666666666667,9643963,FALSE,0,0
22,26,0.846153846153846,328752,FALSE,0,0
7,12,0.583333333333333,3275382,FALSE,0,0
815,918,0.887799564270152,4012,TRUE,0,1
2,2,1,7454011,FALSE,0,0
0,2,0,35054984,FALSE,0,0
24,50,0.48,35008455,FALSE,0,0
10022,11286,0.888002835371256,786,TRUE,0,1
530,595,0.890756302521008,13461,FALSE,0,0
9,9,1,1919981,FALSE,0,0
0,0,0,6488057,FALSE,0,0
8,9,0.888888888888889,1665582,FALSE,0,0
1,1,1,7712818,FALSE,0,0
0,0,0,28456745,FALSE,0,0
14,35,0.4,35199339,FALSE,0,0
518,635,0.815748031496063,42291,FALSE,0,0
11,12,0.916666666666667,2088684,FALSE,0,0
12,20,0.6,3948627,FALSE,0,0
39,47,0.829787234042553,1635547,FALSE,0,0
185,227,0.814977973568282,352738,FALSE,0,0
28,52,0.538461538461538,3477622,FALSE,0,0
79,93,0.849462365591398,402405,FALSE,0,0
2,2,1,2006489,FALSE,0,0
0,0,0,22133455,FALSE,0,0
26,33,0.787878787878788,362369,FALSE,0,0
2,4,0.5,3494119,FALSE,0,0
0,0,0,9858669,FALSE,0,0
9,12,0.75,8919295,FALSE,0,0
9,13,0.692307692307692,4338989,FALSE,0,0
305,398,0.766331658291457,97834,FALSE,0,0
30,37,0.810810810810811,1542359,FALSE,0,0
14,19,0.736842105263158,1398438,FALSE,0,0
972,1171,0.830059777967549,9151,FALSE,0,0
1,1,1,5455354,FALSE,0,0
14,14,1,11285436,FALSE,0,0
6,11,0.545454545454545,2940551,FALSE,0,0
0,1,0,34337599,FALSE,0,0
7,11,0.636363636363636,34772695,FALSE,0,0
102,259,0.393822393822394,35246631,FALSE,0,0
1,1,1,6321513,FALSE,0,0
8,9,0.888888888888889,999876,FALSE,0,0
0,1,0,34209808,FALSE,0,0
0,0,0,13854006,FALSE,0,0
104,116,0.896551724137931,94908,FALSE,0,0
9,34,0.264705882352941,35343856,FALSE,0,0
19,29,0.655172413793103,3049613,FALSE,0,0
2,7,0.285714285714286,15048672,FALSE,0,0
10,17,0.588235294117647,7217206,FALSE,0,0
86,109,0.788990825688073,650307,FALSE,0,0
5,6,0.833333333333333,7853069,FALSE,0,0
1,1,1,11382597,FALSE,0,0
29,52,0.557692307692308,1227580,FALSE,0,0
17,19,0.894736842105263,3174333,FALSE,0,0
2,3,0.666666666666667,4835444,FALSE,0,0
59,62,0.951612903225806,206405,FALSE,0,0
0,0,0,8304712,FALSE,0,0
1,2,0.5,23150842,FALSE,0,0
57,69,0.826086956521739,71234,FALSE,0,0
1,2,0.5,10206892,FALSE,0,0
0,0,0,24626013,FALSE,0,0
60,63,0.952380952380952,371272,FALSE,0,0
1,10,0.1,34933402,FALSE,0,0
1,1,1,8011679,FALSE,0,0
6,7,0.857142857142857,581290,FALSE,0,0
22,31,0.709677419354839,15123788,FALSE,0,0
26,52,0.5,35090482,FALSE,0,0
0,1,0,8397479,FALSE,0,0
20,25,0.8,5376529,FALSE,0,0
12,15,0.8,1593744,FALSE,0,0
0,0,0,25085000,FALSE,0,0
8779,9690,0.905985552115583,93,TRUE,0,1
48,62,0.774193548387097,119796,FALSE,0,0
0,0,0,14331269,FALSE,0,0
2343,2524,0.928288431061807,9313,FALSE,0,0
481,561,0.857397504456328,15240,FALSE,0,0
98,110,0.890909090909091,147129,FALSE,0,0
140,167,0.838323353293413,52254,FALSE,0,0
11,21,0.523809523809524,4124576,FALSE,0,0
9,41,0.219512195121951,6199136,FALSE,0,0
10,11,0.909090909090909,857537,FALSE,0,0
6820,7448,0.915682062298604,725,TRUE,0,0
1,1,1,10742398,FALSE,0,0
15,22,0.681818181818182,867803,FALSE,0,0
0,0,0,24819908,FALSE,0,0
1,1,1,9154526,FALSE,0,0
5,14,0.357142857142857,35247180,FALSE,0,0
1943,2174,0.893744250229991,1941,FALSE,0,0
412,462,0.891774891774892,7460,FALSE,0,0
37,40,0.925,4630005,FALSE,0,0
0,0,0,5355225,FALSE,0,0
15,32,0.46875,19937841,FALSE,0,0
0,0,0,7863359,FALSE,0,0
0,0,0,22040340,FALSE,0,0
2,4,0.5,8931613,FALSE,0,0
6,6,1,1346437,FALSE,0,0
1,1,1,19991690,FALSE,0,0
1,2,0.5,10897078,FALSE,0,0
8,8,1,1637355,FALSE,0,0
89,179,0.497206703910615,1765087,FALSE,0,0
0,0,0,26575149,FALSE,0,0
152,182,0.835164835164835,45331,FALSE,0,0
6,7,0.857142857142857,2035967,FALSE,0,0
38,50,0.76,1071037,FALSE,0,0
0,0,0,25431178,FALSE,0,0
15,15,1,3119729,FALSE,0,0
0,0,0,24715316,FALSE,0,0
216,225,0.96,81124,FALSE,0,0
3,4,0.75,11353526,FALSE,0,0
900,1280,0.703125,13312,FALSE,0,0
108,142,0.76056338028169,338981,FALSE,0,0
1,1,1,22766674,FALSE,0,0
25,29,0.862068965517241,341233,FALSE,0,0
0,0,0,2209427,FALSE,0,0
4,5,0.8,2480727,FALSE,0,0
0,0,0,28082892,FALSE,0,0
109,135,0.807407407407407,103683,FALSE,0,0
81,97,0.835051546391753,1921119,FALSE,0,0
4,7,0.571428571428571,5247201,FALSE,0,0
75,84,0.892857142857143,83531,FALSE,0,0
346,395,0.875949367088608,141122,FALSE,0,0
26,30,0.866666666666667,1337102,FALSE,0,0
0,0,0,4998857,FALSE,0,0
302,354,0.853107344632768,24242,FALSE,0,0
0,0,0,27228890,FALSE,0,0
310,372,0.833333333333333,43855,FALSE,0,0
14,22,0.636363636363636,3929520,FALSE,0,0
0,0,0,22177731,FALSE,0,0
4,5,0.8,2614678,FALSE,0,0
0,0,0,20421619,FALSE,0,0
41,49,0.836734693877551,190388,FALSE,0,0
30,46,0.652173913043478,741044,FALSE,0,0
46,74,0.621621621621622,462995,FALSE,0,0
3,3,1,3120682,FALSE,0,0
13,14,0.928571428571429,2235889,FALSE,0,0
107,110,0.972727272727273,1451914,FALSE,0,0
3114,9068,0.343405381561535,35354978,FALSE,0,0
22,24,0.916666666666667,189303,FALSE,0,0
5287,5479,0.964957108961489,1252,TRUE,0,1
14,26,0.538461538461538,865109,FALSE,0,0
0,0,0,19885377,FALSE,0,0
640,721,0.887656033287101,43225,FALSE,0,0
17,19,0.894736842105263,1077550,FALSE,0,0
0,0,0,26931364,FALSE,0,0
5,8,0.625,19916860,FALSE,0,0
30,33,0.909090909090909,509644,FALSE,0,0
81,92,0.880434782608696,164626,FALSE,0,0
62,102,0.607843137254902,420070,FALSE,0,0
0,0,0,26954485,FALSE,0,0
1,1,1,16524702,FALSE,0,0
89,179,0.497206703910615,35066904,FALSE,0,0
0,0,0,5903459,FALSE,0,0
8,10,0.8,1778192,FALSE,0,0
112,232,0.482758620689655,2047341,FALSE,0,0
32879,36518,0.900350512076236,60,TRUE,0,1
36,59,0.610169491525424,413024,FALSE,0,0
4140,4492,0.921638468388246,677,TRUE,0,1
0,0,0,15715587,FALSE,0,0
59,81,0.728395061728395,590370,FALSE,0,0
532,552,0.963768115942029,8849,FALSE,0,0
115,123,0.934959349593496,489051,FALSE,0,0
1,1,1,5495786,FALSE,0,0
0,0,0,20938995,FALSE,0,0
99,119,0.831932773109244,346023,FALSE,0,0
37,42,0.880952380952381,356883,FALSE,0,0
49,53,0.924528301886792,316179,FALSE,0,0
0,0,0,20973916,FALSE,0,0
11566,12371,0.934928461725002,108,TRUE,0,0
0,0,0,11339845,FALSE,0,0
50,57,0.87719298245614,451006,FALSE,0,0
162,195,0.830769230769231,313163,FALSE,0,0
2456,3384,0.725768321513002,12232,TRUE,0,1
10,14,0.714285714285714,4024517,FALSE,0,0
1,2,0.5,25867285,FALSE,0,0
1,2,0.5,17908775,FALSE,0,0
3823,4510,0.847671840354767,1184,TRUE,0,1
0,0,0,25050156,FALSE,0,0
0,0,0,11316190,FALSE,0,0
1,1,1,7348102,FALSE,0,0
1,1,1,7454614,FALSE,0,0
7,7,1,6236293,FALSE,0,0
139,260,0.534615384615385,8694970,FALSE,0,0
0,0,0,22528557,FALSE,0,0
4,10,0.4,27089997,FALSE,0,0
2,4,0.5,5495451,FALSE,0,0
33,41,0.804878048780488,329471,FALSE,0,0
43,51,0.843137254901961,4137488,FALSE,0,0
3,10,0.3,35081346,FALSE,0,0
22,28,0.785714285714286,622528,FALSE,0,0
50,86,0.581395348837209,1774013,FALSE,0,0
180,226,0.79646017699115,28390,FALSE,0,0
45,51,0.882352941176471,586323,FALSE,0,0
0,0,0,11014678,FALSE,0,0
237,347,0.68299711815562,67847,TRUE,0,1
896,1109,0.807935076645627,6778,TRUE,0,1
143,184,0.777173913043478,130491,FALSE,0,0
19,33,0.575757575757576,34724651,FALSE,0,0
15,37,0.405405405405405,2948302,FALSE,0,0
1,1,1,24392146,FALSE,0,0
5490,6368,0.862123115577889,19093,TRUE,0,1
4,18,0.222222222222222,35337880,FALSE,0,0
0,0,0,10262004,FALSE,0,0
13765,14755,0.932904100304981,443,TRUE,0,1
0,0,0,25520142,FALSE,0,0
4694,6982,0.672300200515612,5370,TRUE,0,1
92,135,0.681481481481481,395638,FALSE,0,0
2,4,0.5,4675475,FALSE,0,0
11,24,0.458333333333333,35244573,FALSE,0,0
216,285,0.757894736842105,1019084,FALSE,0,0
2,2,1,1626026,FALSE,0,0
3,4,0.75,6000333,FALSE,0,0
9,11,0.818181818181818,3388505,FALSE,0,0
9,19,0.473684210526316,35243998,FALSE,0,0
653,848,0.770047169811321,31079,TRUE,0,1
4,4,1,7865259,FALSE,0,0
16,23,0.695652173913043,619974,FALSE,0,0
26,51,0.509803921568627,3853403,FALSE,0,0
1,2,0.5,7965876,FALSE,0,0
32,94,0.340425531914894,35085752,FALSE,0,0
539,780,0.691025641025641,18182,TRUE,0,1
7,12,0.583333333333333,1937129,FALSE,0,0
2,4,0.5,5074541,FALSE,0,0
0,0,0,21366940,FALSE,0,0
0,0,0,8483225,FALSE,0,0
69,78,0.884615384615385,4921252,FALSE,0,0
383,420,0.911904761904762,7813,FALSE,0,0
0,0,0,26036977,FALSE,0,0
447,546,0.818681318681319,459700,FALSE,0,0
5817,6446,0.902420105491778,406,TRUE,0,1
7,14,0.5,1735358,FALSE,0,0
6,12,0.5,12086497,FALSE,0,0
35,72,0.486111111111111,2720481,FALSE,0,0
8,26,0.307692307692308,24658933,FALSE,0,0
102,132,0.772727272727273,215558,FALSE,0,0
3523,6845,0.514682249817385,12477,TRUE,0,1
5,6,0.833333333333333,4645229,FALSE,0,0
6,8,0.75,3177884,FALSE,0,0
106,132,0.803030303030303,92941,FALSE,0,0
235,262,0.896946564885496,330352,FALSE,0,0
3,6,0.5,12262998,FALSE,0,0
0,0,0,14631737,FALSE,0,0
355,433,0.81986143187067,674929,FALSE,0,0
1,1,1,7774021,FALSE,0,0
681,814,0.836609336609337,27475,FALSE,0,0
0,0,0,19497838,FALSE,0,0
655,1214,0.539538714991763,35351591,FALSE,0,0
144,184,0.782608695652174,217594,FALSE,0,0
0,0,0,16304134,FALSE,0,0
14192,14751,0.962104264117687,23,TRUE,0,0
0,0,0,19538337,FALSE,0,0
0,0,0,21617190,FALSE,0,0
1,1,1,4842515,FALSE,0,0
0,0,0,27097101,FALSE,0,0
17,19,0.894736842105263,1004317,FALSE,0,0
108,118,0.915254237288136,326295,FALSE,0,0
0,0,0,17157612,FALSE,0,0
0,0,0,18779027,FALSE,0,0
159,176,0.903409090909091,222098,FALSE,0,0
7,9,0.777777777777778,2556155,FALSE,0,0
0,0,0,6633937,FALSE,0,0
0,0,0,5115738,FALSE,0,0
1279,1409,0.907735982966643,513008,FALSE,0,0
12,37,0.324324324324324,35311247,FALSE,0,0
0,0,0,15240354,FALSE,0,0
3,3,1,25660064,FALSE,0,0
0,0,0,28744049,FALSE,0,0
26,26,1,948934,FALSE,0,0
6,8,0.75,15311373,FALSE,0,0
2,4,0.5,4207858,FALSE,0,0
20,25,0.8,536214,FALSE,0,0
0,0,0,27671667,FALSE,0,0
0,0,0,16068620,FALSE,0,0
4,11,0.363636363636364,10026322,FALSE,0,0
2363,2774,0.85183850036049,2923,TRUE,0,1
72,102,0.705882352941177,813799,FALSE,0,0
55,68,0.808823529411765,383733,FALSE,0,0
182,194,0.938144329896907,369930,FALSE,0,0
0,0,0,34619219,FALSE,0,0
7,9,0.777777777777778,1645085,FALSE,0,0
3,3,1,8888079,FALSE,0,0
1,2,0.5,4888603,FALSE,0,0
9,9,1,2936735,FALSE,0,0
17,23,0.739130434782609,890616,FALSE,0,0
54,66,0.818181818181818,491264,FALSE,0,0
0,0,0,9678863,FALSE,0,0
7,7,1,1841479,FALSE,0,0
6120,6666,0.918091809180918,259,TRUE,0,1
31,35,0.885714285714286,369109,FALSE,0,0
0,0,0,21660741,FALSE,0,0
94,115,0.817391304347826,579479,FALSE,0,0
0,0,0,14221101,FALSE,0,0
45,61,0.737704918032787,404078,FALSE,0,0
8,9,0.888888888888889,1516846,FALSE,0,0
51,69,0.739130434782609,355365,FALSE,0,0
2,2,1,6677297,FALSE,0,0
2,5,0.4,10574174,FALSE,0,0
0,0,0,5842351,FALSE,0,0
880,1021,0.861900097943193,8147,TRUE,0,1
0,0,0,11102280,FALSE,0,0
3,3,1,3202216,FALSE,0,0
16,20,0.8,2339251,FALSE,0,0
0,0,0,25184096,FALSE,0,0
18,30,0.6,2688937,FALSE,0,0
1,2,0.5,6719466,FALSE,0,0
125,151,0.827814569536424,649781,FALSE,0,0
95,115,0.826086956521739,3060120,FALSE,0,0
0,0,0,11328901,FALSE,0,0
0,0,0,28120097,FALSE,0,0
344,368,0.934782608695652,126452,FALSE,0,0
28,38,0.736842105263158,1052912,FALSE,0,0
1,3,0.333333333333333,18114834,FALSE,0,0
1,3,0.333333333333333,1677471,FALSE,0,0
8,8,1,5478482,FALSE,0,0
6991,8220,0.850486618004866,522,TRUE,0,0
6,8,0.75,16612772,FALSE,0,0
212,265,0.8,650012,FALSE,0,0
89,109,0.81651376146789,431431,FALSE,0,0
5,7,0.714285714285714,2030794,FALSE,0,0
101,111,0.90990990990991,1172595,FALSE,0,0
1,1,1,14546469,FALSE,0,0
0,1,0,24751319,FALSE,0,0
1486,1697,0.875662934590454,244632,TRUE,0,1
1849,2668,0.693028485757121,6499,TRUE,0,1
47,52,0.903846153846154,202387,FALSE,0,0
57,60,0.95,914953,FALSE,0,0
1,2,0.5,4626610,FALSE,0,0
1,1,1,21617319,FALSE,0,0
1,3,0.333333333333333,13024263,FALSE,0,0
8,8,1,756015,FALSE,0,0
4,4,1,1193240,FALSE,0,0
910,959,0.948905109489051,94102,FALSE,0,0
67,93,0.720430107526882,433704,FALSE,0,0
0,0,0,10457083,FALSE,0,0
0,0,0,15178467,FALSE,0,0
6089,6545,0.930328495034377,482,TRUE,0,1
60,66,0.909090909090909,463492,FALSE,0,0
55,74,0.743243243243243,395686,FALSE,0,0
190,218,0.871559633027523,39937,FALSE,0,0
0,0,0,6008183,FALSE,0,0
2,6,0.333333333333333,24412049,FALSE,0,0
7,25,0.28,35301012,FALSE,0,0
161,221,0.728506787330317,624908,FALSE,0,0
13,16,0.8125,1014874,FALSE,0,0
1,1,1,10084975,FALSE,0,0
5,5,1,8076489,FALSE,0,0
0,0,0,14178742,FALSE,0,0
1,1,1,7482635,FALSE,0,0
1193,1792,0.665736607142857,6077,TRUE,0,1
32880,36518,0.900377895832192,60,TRUE,0,1
0,0,0,4347156,FALSE,0,0
13,13,1,8749927,FALSE,0,0
106,177,0.598870056497175,2281033,FALSE,0,0
18,23,0.782608695652174,1528795,FALSE,0,0
54,61,0.885245901639344,30989,FALSE,0,0
3,5,0.6,15868122,FALSE,0,0
3,4,0.75,18442499,FALSE,0,0
572,734,0.779291553133515,112157,TRUE,0,1
6356,6985,0.909949892627058,891,TRUE,0,1
43,74,0.581081081081081,424465,FALSE,0,0
21,25,0.84,347011,FALSE,0,0
10,18,0.555555555555556,4525657,FALSE,0,0
5316,5516,0.963741841914431,333,TRUE,0,1
77,87,0.885057471264368,538942,FALSE,0,0
477,687,0.694323144104803,15534,FALSE,0,0
79,92,0.858695652173913,1715110,FALSE,0,0
9,9,1,2027589,FALSE,0,0
562,638,0.880877742946709,14526,FALSE,0,0
5,5,1,675039,FALSE,0,0
45,59,0.76271186440678,197994,FALSE,0,0
133,167,0.796407185628742,2518078,FALSE,0,0
2,3,0.666666666666667,23282675,FALSE,0,0
8,13,0.615384615384615,1325867,FALSE,0,0
2548,2774,0.918529199711608,2140,TRUE,0,1
497,644,0.771739130434783,14471,TRUE,0,1
1,1,1,13794189,FALSE,0,0
35,48,0.729166666666667,247639,FALSE,0,0
2,5,0.4,34748209,FALSE,0,0
48,94,0.51063829787234,2527126,FALSE,0,0
0,0,0,23399603,FALSE,0,0
0,0,0,6645745,FALSE,0,0
0,0,0,8053312,FALSE,0,0
175,239,0.732217573221757,90016,FALSE,0,0
9,10,0.9,874405,FALSE,0,0
5303,6743,0.786445202432152,2287,TRUE,0,1
0,0,0,28146124,FALSE,0,0
0,0,0,21114843,FALSE,0,0
13,18,0.722222222222222,481641,FALSE,0,0
9,9,1,2855414,FALSE,0,0
4,7,0.571428571428571,11575957,FALSE,0,0
53,64,0.828125,1226228,FALSE,0,0
6,8,0.75,947434,FALSE,0,0
56,67,0.835820895522388,139165,FALSE,0,0
1261,1492,0.845174262734584,6783,TRUE,0,1
78,100,0.78,1183637,FALSE,0,0
0,0,0,13159216,FALSE,0,0
0,0,0,9222463,FALSE,0,0
28,32,0.875,1762947,FALSE,0,0
19,25,0.76,3336088,FALSE,0,0
1,1,1,8067773,FALSE,0,0
149,176,0.846590909090909,150693,FALSE,0,0
6,9,0.666666666666667,5382678,FALSE,0,0
9,12,0.75,1669288,FALSE,0,0
25,30,0.833333333333333,1231615,FALSE,0,0
24,34,0.705882352941177,664530,FALSE,0,0
7,16,0.4375,34717425,FALSE,0,0
28,43,0.651162790697674,678808,FALSE,0,0
9,11,0.818181818181818,4029314,FALSE,0,0
48,57,0.842105263157895,634012,FALSE,0,0
5,9,0.555555555555556,2697710,FALSE,0,0
3,3,1,2527833,FALSE,0,0
2,2,1,10008173,FALSE,0,0
0,0,0,28503865,FALSE,0,0
181,201,0.900497512437811,916988,FALSE,0,0
792,815,0.971779141104295,18798,FALSE,0,0
5,7,0.714285714285714,2855716,FALSE,0,0
12,20,0.6,811380,FALSE,0,0
60,100,0.6,1623199,FALSE,0,0
3058,4153,0.736335179388394,2971,FALSE,0,0
1855,2018,0.919226957383548,874,TRUE,0,1
1527,1670,0.91437125748503,17961,TRUE,0,1
1,5,0.2,21424972,FALSE,0,0
1963,2154,0.911327762302693,5272,TRUE,0,1
0,0,0,5159520,FALSE,0,0
89,97,0.917525773195876,129678,FALSE,0,0
6,8,0.75,2646848,FALSE,0,0
2,2,1,6667136,FALSE,0,0
1,1,1,4307592,FALSE,0,0
61,73,0.835616438356164,300942,FALSE,0,0
4,6,0.666666666666667,5721810,FALSE,0,0
144,180,0.8,104141,FALSE,0,0
1,2,0.5,14842536,FALSE,0,0
0,0,0,22342697,FALSE,0,0
41,50,0.82,1678267,FALSE,0,0
28,58,0.482758620689655,4412871,FALSE,0,0
201,219,0.917808219178082,1205789,FALSE,0,0
1,1,1,25893473,FALSE,0,0
1,1,1,10612027,FALSE,0,0
14,14,1,3365410,FALSE,0,0
48,51,0.941176470588235,1135227,FALSE,0,0
4,16,0.25,35239022,FALSE,0,0
12,17,0.705882352941177,590791,FALSE,0,0
24,28,0.857142857142857,588645,FALSE,0,0
0,1,0,34392189,FALSE,0,0
6,6,1,4176783,FALSE,0,0
2957,3855,0.767055771725032,65166,TRUE,0,1
0,0,0,25218768,FALSE,0,0
5,5,1,3809301,FALSE,0,0
0,0,0,11834787,FALSE,0,0
104,120,0.866666666666667,95102,FALSE,0,0
31,38,0.815789473684211,316295,FALSE,0,0
14,21,0.666666666666667,964813,FALSE,0,0
3,9,0.333333333333333,22307303,FALSE,0,0
3,3,1,7681254,FALSE,0,0
2,2,1,1810116,FALSE,0,0
2,3,0.666666666666667,4410994,FALSE,0,0
2,4,0.5,2137084,FALSE,0,0
129,155,0.832258064516129,205195,FALSE,0,0
60,73,0.821917808219178,4946575,FALSE,0,0
7,9,0.777777777777778,10353938,FALSE,0,0
1,1,1,4994669,FALSE,0,0
86,124,0.693548387096774,760017,FALSE,0,0
2,2,1,3909032,FALSE,0,0
1,1,1,17108991,FALSE,0,0
0,0,0,26459067,FALSE,0,0
66,102,0.647058823529412,357132,FALSE,0,0
13,19,0.684210526315789,665763,FALSE,0,0
10,11,0.909090909090909,2535174,FALSE,0,0
1218,1440,0.845833333333333,13948,FALSE,0,0
1,1,1,2148044,FALSE,0,0
4,8,0.5,7219569,FALSE,0,0
0,1,0,28086950,FALSE,0,0
2,3,0.666666666666667,5091158,FALSE,0,0
1,2,0.5,22177807,FALSE,0,0
0,2,0,19551645,FALSE,0,0
16,33,0.484848484848485,4710155,FALSE,0,0
31,32,0.96875,2240566,FALSE,0,0
5,5,1,955712,FALSE,0,0
14,24,0.583333333333333,6324492,FALSE,0,0
1,1,1,19778558,FALSE,0,0
33,36,0.916666666666667,977578,FALSE,0,0
76,87,0.873563218390805,1503046,FALSE,0,0
129,170,0.758823529411765,78556,FALSE,0,0
8,20,0.4,34781469,FALSE,0,0
21,31,0.67741935483871,1075130,FALSE,0,0
10,15,0.666666666666667,1505243,FALSE,0,0
43,54,0.796296296296296,812981,FALSE,0,0
74,92,0.804347826086957,2062411,FALSE,0,0
122,225,0.542222222222222,248546,FALSE,0,0
58,87,0.666666666666667,121524,FALSE,0,0
157,219,0.71689497716895,129032,FALSE,0,0
4,6,0.666666666666667,2792132,FALSE,0,0
93,114,0.815789473684211,114589,FALSE,0,0
1,1,1,34316453,FALSE,0,0
41,48,0.854166666666667,296805,FALSE,0,0
2353,2533,0.928938018160284,927,TRUE,0,0
0,0,0,34270593,FALSE,0,0
1,1,1,13125199,FALSE,0,0
23,29,0.793103448275862,419939,FALSE,0,0
115,168,0.68452380952381,65103,FALSE,0,0
2,3,0.666666666666667,12252310,FALSE,0,0
0,0,0,28081092,FALSE,0,0
18,97,0.185567010309278,35251967,FALSE,0,0
0,1,0,34261645,FALSE,0,0
2,2,1,3464107,FALSE,0,0
2,2,1,7911090,FALSE,0,0
163,190,0.857894736842105,281997,FALSE,0,0
45,68,0.661764705882353,650319,FALSE,0,0
0,0,0,21033096,FALSE,0,0
2,4,0.5,9891995,FALSE,0,0
1438,2120,0.678301886792453,14065,TRUE,0,1
98,113,0.867256637168142,140895,FALSE,0,0
0,0,0,8739020,FALSE,0,0
933,1200,0.7775,92027,FALSE,0,0
157,194,0.809278350515464,218348,FALSE,0,0
1,1,1,8016969,FALSE,0,0
4,5,0.8,2627659,FALSE,0,0
2,2,1,4137319,FALSE,0,0
63,67,0.940298507462687,253801,FALSE,0,0
0,0,0,23215548,FALSE,0,0
4,5,0.8,8452181,FALSE,0,0
5291,5483,0.964982673718767,1252,TRUE,0,1
24239,25969,0.933382109438176,30,TRUE,0,0
36,44,0.818181818181818,35211935,FALSE,0,0
3656,4392,0.832422586520947,1386,TRUE,0,1
2,3,0.666666666666667,10192388,FALSE,0,0
16,20,0.8,1573631,FALSE,0,0
1927,2258,0.853410097431355,1825,FALSE,0,0
1,1,1,2645581,FALSE,0,0
0,0,0,4771897,FALSE,0,0
0,0,0,4488706,FALSE,0,0
32,45,0.711111111111111,465991,FALSE,0,0
117,140,0.835714285714286,229843,FALSE,0,0
80,177,0.451977401129944,4043415,FALSE,0,0
17,21,0.80952380952381,433472,FALSE,0,0
3,3,1,3900769,FALSE,0,0
58,69,0.840579710144927,1386320,FALSE,0,0
0,0,0,26846876,FALSE,0,0
2,2,1,2732679,FALSE,0,0
46,52,0.884615384615385,1299602,FALSE,0,0
589,831,0.70878459687124,77116,TRUE,0,1
